cohort_month,observation_month,age_months,customers_acquired,customers_retained,logo_retention,cohort_mrr
2023-09-01,2026-11-01,38,53,21,0.39622641509433965,10843.255945829796
2023-09-01,2026-12-01,39,53,20,0.37735849056603776,10388.871887147405
2023-10-01,2023-10-01,0,29,29,1.0,12080.557393869185
2023-10-01,2023-11-01,1,29,28,0.9655172413793104,11733.970367948525
2023-10-01,2023-12-01,2,29,28,0.9655172413793104,11804.374190156215
2023-10-01,2024-01-01,3,29,27,0.9310344827586207,11451.08613403654
2023-10-01,2024-02-01,4,29,26,0.896551724137931,11093.133663772584
2023-10-01,2024-03-01,5,29,25,0.8620689655172413,10730.473524764635
2023-10-01,2024-04-01,6,29,25,0.8620689655172413,10794.856365913221
2023-10-01,2024-05-01,7,29,24,0.8275862068965517,10425.240483944352
2023-10-01,2024-06-01,8,29,24,0.8275862068965517,10487.791926848018
2023-10-01,2024-07-01,9,29,23,0.7931034482758621,10111.10540014206
2023-10-01,2024-08-01,10,29,22,0.7586206896551724,9729.521074606266
2023-10-01,2024-09-01,11,29,22,0.7586206896551724,9787.898201053904
2023-10-01,2024-10-01,12,29,21,0.7241379310344828,9399.051699793852
2023-10-01,2024-11-01,13,29,21,0.7241379310344828,9455.446009992616
2023-10-01,2024-12-01,14,29,20,0.6896551724137931,9059.217796240546
2023-10-01,2025-01-01,15,29,20,0.6896551724137931,9113.573103017987
2023-10-01,2025-02-01,16,29,19,0.6551724137931034,8709.841814554291
2023-10-01,2025-03-01,17,29,19,0.6551724137931034,8762.100865441616
2023-10-01,2025-04-01,18,29,18,0.6206896551724138,8350.743287969304
2023-10-01,2025-05-01,19,29,18,0.6206896551724138,8400.84774769712
2023-10-01,2025-06-01,20,29,17,0.5862068965517241,7981.738787839788
2023-10-01,2025-07-01,21,29,17,0.5862068965517241,8029.629220566825
2023-10-01,2025-08-01,22,29,16,0.5517241379310345,7602.641878484918
2023-10-01,2025-09-01,23,29,16,0.5517241379310345,7648.257729755828
2023-10-01,2025-10-01,24,29,16,0.5517241379310345,7694.147276134364
2023-10-01,2025-11-01,25,29,15,0.5172413793103449,7256.542649804221
2023-10-01,2025-12-01,26,29,15,0.5172413793103449,7300.081905703047
2023-10-01,2026-01-01,27,29,14,0.4827586206896552,6854.290237328114
2023-10-01,2026-02-01,28,29,14,0.4827586206896552,6895.415978752084
2023-10-01,2026-03-01,29,29,14,0.4827586206896552,6936.788474624596
2023-10-01,2026-04-01,30,29,13,0.4482758620689655,6479.951405081461
2023-10-01,2026-05-01,31,29,13,0.4482758620689655,6518.83111351195
2023-10-01,2026-06-01,32,29,13,0.4482758620689655,6557.944100193022
2023-10-01,2026-07-01,33,29,12,0.41379310344827586,6089.8077828869355
2023-10-01,2026-08-01,34,29,12,0.41379310344827586,6126.346629584256
2023-10-01,2026-09-01,35,29,12,0.41379310344827586,6163.104709361763
2023-10-01,2026-10-01,36,29,11,0.3793103448275862,5683.409726149772
2023-10-01,2026-11-01,37,29,11,0.3793103448275862,5717.510184506671
2023-10-01,2026-12-01,38,29,11,0.3793103448275862,5751.815245613711
2023-11-01,2023-11-01,0,44,44,1.0,14234.138251227563
2023-11-01,2023-12-01,1,44,43,0.9772727272727273,13994.098919809136
2023-11-01,2024-01-01,2,44,42,0.9545454545454546,13750.666687436642
2023-11-01,2024-02-01,3,44,41,0.9318181818181818,13503.809480714566
2023-11-01,2024-03-01,4,44,40,0.9090909090909091,13253.494963511075
2023-11-01,2024-04-01,5,44,39,0.8863636363636364,12999.690534959838
2023-11-01,2024-05-01,6,44,39,0.8863636363636364,13077.688678169598
2023-11-01,2024-06-01,7,44,38,0.8636363636363636,12818.817507411984
2023-11-01,2024-07-01,8,44,37,0.8409090909090909,12556.369085812863
2023-11-01,2024-08-01,9,44,36,0.8181818181818182,12290.30980572429
2023-11-01,2024-09-01,10,44,35,0.7954545454545454,12020.605784987563
2023-11-01,2024-10-01,11,44,35,0.7954545454545454,12092.729419697489
2023-11-01,2024-11-01,12,44,34,0.7727272727272727,11817.706202038084
2023-11-01,2024-12-01,13,44,33,0.75,11538.947367507657
2023-11-01,2025-01-01,14,44,32,0.7272727272727273,11256.41798953959
2023-11-01,2025-02-01,15,44,32,0.7272727272727273,11323.956497476825
2023-11-01,2025-03-01,16,44,31,0.7045454545454546,11035.90335407226
2023-11-01,2025-04-01,17,44,30,0.6818181818181818,10743.985910512927
2023-11-01,2025-05-01,18,44,30,0.6818181818181818,10808.449825976006
2023-11-01,2025-06-01,19,44,29,0.6590909090909091,10510.8571741008
2023-11-01,2025-07-01,20,44,28,0.6363636363636364,10209.304306209357
2023-11-01,2025-08-01,21,44,28,0.6363636363636364,10270.560132046612
2023-11-01,2025-09-01,22,44,27,0.6136363636363636,9963.176939523219
2023-11-01,2025-10-01,23,44,27,0.6136363636363636,10022.956001160359
2023-11-01,2025-11-01,24,44,26,0.5909090909090909,9709.645820975938
2023-11-01,2025-12-01,25,44,25,0.5681818181818182,9392.215092213262
2023-11-01,2026-01-01,26,44,25,0.5681818181818182,9448.568382766543
2023-11-01,2026-02-01,27,44,24,0.5454545454545454,9125.049401340615
2023-11-01,2026-03-01,28,44,24,0.5454545454545454,9179.79969774866
2023-11-01,2026-04-01,29,44,23,0.5227272727272727,8850.091891937853
2023-11-01,2026-05-01,30,44,23,0.5227272727272727,8903.19244328948
2023-11-01,2026-06-01,31,44,22,0.5,8567.193702386206
2023-11-01,2026-07-01,32,44,22,0.5,8618.596864600526
2023-11-01,2026-08-01,33,44,21,0.4772727272727273,8276.203516434123
2023-11-01,2026-09-01,34,44,21,0.4772727272727273,8325.860737532728
2023-11-01,2026-10-01,35,44,20,0.45454545454545453,7976.967525674213
2023-11-01,2026-11-01,36,44,20,0.45454545454545453,8024.829330828258
2023-11-01,2026-12-01,37,44,20,0.45454545454545453,8072.978306813228
2023-12-01,2023-12-01,0,44,44,1.0,14542.1791054311
2023-12-01,2024-01-01,1,44,43,0.9772727272727273,14296.945085062238
2023-12-01,2024-02-01,2,44,42,0.9545454545454546,14048.244738001154
2023-12-01,2024-03-01,3,44,42,0.9545454545454546,14132.534206429164
2023-12-01,2024-04-01,4,44,41,0.9318181818181818,13878.82156853279
2023-12-01,2024-05-01,5,44,40,0.9090909090909091,13621.555607750232
2023-12-01,2024-06-01,6,44,40,0.9090909090909091,13703.284941396734
2023-12-01,2024-07-01,7,44,39,0.8863636363636364,13440.867034768986
2023-12-01,2024-08-01,8,44,38,0.8636363636363636,13174.806795003815
2023-12-01,2024-09-01,9,44,37,0.8409090909090909,12905.069961148212
2023-12-01,2024-10-01,10,44,37,0.8409090909090909,12982.500380915102
2023-12-01,2024-11-01,11,44,36,0.8181818181818182,12707.411724195168
2023-12-01,2024-12-01,12,44,36,0.8181818181818182,12783.656194540341
2023-12-01,2025-01-01,13,44,35,0.7954545454545454,12503.125961382373
2023-12-01,2025-02-01,14,44,34,0.7727272727272727,12218.769153803505
2023-12-01,2025-03-01,15,44,34,0.7727272727272727,12292.081768726324
2023-12-01,2025-04-01,16,44,33,0.75,12002.133251711077
2023-12-01,2025-05-01,17,44,32,0.7272727272727273,11708.262837547967
2023-12-01,2025-06-01,18,44,32,0.7272727272727273,11778.512414573255
2023-12-01,2025-07-01,19,44,31,0.7045454545454546,11478.89650502755
2023-12-01,2025-08-01,20,44,31,0.7045454545454546,11547.769884057716
2023-12-01,2025-09-01,21,44,30,0.6818181818181818,11242.31274518909
2023-12-01,2025-10-01,22,44,30,0.6818181818181818,11309.766621660225
2023-12-01,2025-11-01,23,44,29,0.6590909090909091,10998.37104734385
2023-12-01,2025-12-01,24,44,29,0.6590909090909091,11064.361273627912
2023-12-01,2026-01-01,25,44,28,0.6363636363636364,10746.928563984518
2023-12-01,2026-02-01,26,44,28,0.6363636363636364,10811.410135368425
2023-12-01,2026-03-01,27,44,27,0.6136363636363636,10487.840074888467
2023-12-01,2026-04-01,28,44,27,0.6136363636363636,10550.7671153378
2023-12-01,2026-05-01,29,44,26,0.5909090909090909,10220.957950695389
2023-12-01,2026-06-01,30,44,26,0.5909090909090909,10282.28369839956
2023-12-01,2026-07-01,31,44,25,0.5681818181818182,9946.132115951883
2023-12-01,2026-08-01,32,44,25,0.5681818181818182,10005.808908647594
2023-12-01,2026-09-01,33,44,24,0.5454545454545454,9663.210011615502
2023-12-01,2026-10-01,34,44,24,0.5454545454545454,9721.189271685194
2023-12-01,2026-11-01,35,44,24,0.5454545454545454,9779.516407315305
2023-12-01,2026-12-01,36,44,23,0.5227272727272727,9428.268776352563
2024-01-01,2024-01-01,0,26,26,1.0,7661.891231144433
2024-01-01,2024-02-01,1,26,25,0.9615384615384616,7411.406325510865
2024-01-01,2024-03-01,2,26,25,0.9615384615384616,7455.874763463929
2024-01-01,2024-04-01,3,26,24,0.9230769230769231,7200.585611562926
2024-01-01,2024-05-01,4,26,23,0.8846153846153846,6941.9645783476235
2024-01-01,2024-06-01,5,26,23,0.8846153846153846,6983.616365817709
2024-01-01,2024-07-01,6,26,22,0.8461538461538461,6720.060756881632
2024-01-01,2024-08-01,7,26,22,0.8461538461538461,6760.381121422922
2024-01-01,2024-09-01,8,26,21,0.8076923076923077,6491.8096168718475
2024-01-01,2024-10-01,9,26,21,0.8076923076923077,6530.760474573079
2024-01-01,2024-11-01,10,26,20,0.7692307692307693,6257.090511829065
2024-01-01,2024-12-01,11,26,20,0.7692307692307693,6294.633054900039
2024-01-01,2025-01-01,12,26,19,0.7307692307692307,6015.780810567968
2024-01-01,2025-02-01,13,26,19,0.7307692307692307,6051.875495431375
2024-01-01,2025-03-01,14,26,18,0.6923076923076923,5767.755866909019
2024-01-01,2025-04-01,15,26,18,0.6923076923076923,5802.3624021104715
2024-01-01,2025-05-01,16,26,17,0.6538461538461539,5512.888988938516
2024-01-01,2025-06-01,17,26,17,0.6538461538461539,5545.966322872147
2024-01-01,2025-07-01,18,26,16,0.6153846153846154,5251.051407820593
2024-01-01,2025-08-01,19,26,16,0.6153846153846154,5282.557716267516
2024-01-01,2025-09-01,20,26,16,0.6153846153846154,5314.2530625651225
2024-01-01,2025-10-01,21,26,15,0.5769230769230769,5012.00491963173
2024-01-01,2025-11-01,22,26,15,0.5769230769230769,5042.07694914952
2024-01-01,2025-12-01,23,26,14,0.5384615384615384,4734.174116788124
2024-01-01,2026-01-01,24,26,14,0.5384615384615384,4762.579161488852
2024-01-01,2026-02-01,25,26,14,0.5384615384615384,4791.154636457785
2024-01-01,2026-03-01,26,26,13,0.5,4475.622881113923
2024-01-01,2026-04-01,27,26,13,0.5,4502.476618400606
2024-01-01,2026-05-01,28,26,13,0.5,4529.49147811101
2024-01-01,2026-06-01,29,26,12,0.46153846153846156,4206.155471058162
2024-01-01,2026-07-01,30,26,12,0.46153846153846156,4231.392403884512
2024-01-01,2026-08-01,31,26,12,0.46153846153846156,4256.780758307818
2024-01-01,2026-09-01,32,26,11,0.4230769230769231,3925.461322619527
2024-01-01,2026-10-01,33,26,11,0.4230769230769231,3949.0140905552444
2024-01-01,2026-11-01,34,26,11,0.4230769230769231,3972.7081750985753
2024-01-01,2026-12-01,35,26,11,0.4230769230769231,3996.544424149167
2024-02-01,2024-02-01,0,52,52,1.0,15510.017662228014
2024-02-01,2024-03-01,1,52,51,0.9807692307692307,15303.018580351356
2024-02-01,2024-04-01,2,52,50,0.9615384615384616,15092.977148856336
2024-02-01,2024-05-01,3,52,49,0.9423076923076923,14879.864311514488
2024-02-01,2024-06-01,4,52,48,0.9230769230769231,14663.650772947174
2024-02-01,2024-07-01,5,52,47,0.9038461538461539,14444.306996801839
2024-02-01,2024-08-01,6,52,46,0.8846153846153846,14221.803203914935
2024-02-01,2024-09-01,7,52,45,0.8653846153846154,13996.109370461501
2024-02-01,2024-10-01,8,52,44,0.8461538461538461,13767.195226091286
2024-02-01,2024-11-01,9,52,43,0.8269230769230769,13535.03025205129
2024-02-01,2024-12-01,10,52,42,0.8076923076923077,13299.583679294681
2024-02-01,2025-01-01,11,52,41,0.7884615384615384,13060.824486575913
2024-02-01,2025-02-01,12,52,40,0.7692307692307693,12818.721398532069
2024-02-01,2025-03-01,13,52,39,0.75,12573.24288375018
2024-02-01,2025-04-01,14,52,38,0.7307692307692307,12324.35715282056
2024-02-01,2025-05-01,15,52,38,0.7307692307692307,12398.303295737482
2024-02-01,2025-06-01,16,52,37,0.7115384615384616,12144.464349314227
2024-02-01,2025-07-01,17,52,36,0.6923076923076923,11887.132996615244
2024-02-01,2025-08-01,18,52,35,0.6730769230769231,11626.276466967298
2024-02-01,2025-09-01,19,52,34,0.6538461538461539,11361.8617221757
2024-02-01,2025-10-01,20,52,34,0.6538461538461539,11430.032892508754
2024-02-01,2025-11-01,21,52,33,0.6346153846153846,11160.41858722075
2024-02-01,2025-12-01,22,52,32,0.6153846153846154,10887.157429085166
2024-02-01,2026-01-01,23,52,32,0.6153846153846154,10952.480373659677
2024-02-01,2026-02-01,24,52,31,0.5961538461538461,10673.87665415471
2024-02-01,2026-03-01,25,52,30,0.5769230769230769,10391.535400722229
2024-02-01,2026-04-01,26,52,30,0.5769230769230769,10453.884613126564
2024-02-01,2026-05-01,27,52,29,0.5576923076923077,10166.054323445145
2024-02-01,2026-06-01,28,52,28,0.5384615384615384,9874.393730441478
2024-02-01,2026-07-01,29,52,28,0.5384615384615384,9933.640092824126
2024-02-01,2026-08-01,30,52,27,0.5192307692307693,9636.340435760318
2024-02-01,2026-09-01,31,52,27,0.5192307692307693,9694.15847837488
2024-02-01,2026-10-01,32,52,26,0.5,9391.126265199015
2024-02-01,2026-11-01,33,52,25,0.4807692307692308,9084.108675759817
2024-02-01,2026-12-01,34,52,25,0.4807692307692308,9138.613327814373
2024-03-01,2024-03-01,0,33,33,1.0,9293.770051330852
2024-03-01,2024-04-01,1,33,32,0.9696969696969697,9066.213499770993
2024-03-01,2024-05-01,2,33,32,0.9696969696969697,9120.610780769619
2024-03-01,2024-06-01,3,33,31,0.9393939393939394,8888.605244033793
2024-03-01,2024-07-01,4,33,31,0.9393939393939394,8941.936875497995
2024-03-01,2024-08-01,5,33,30,0.9090909090909091,8705.408222662241
2024-03-01,2024-09-01,6,33,30,0.9090909090909091,8757.640671998215
2024-03-01,2024-10-01,7,33,29,0.8787878787878788,8516.513632162532
2024-03-01,2024-11-01,8,33,29,0.8787878787878788,8567.612713955506
2024-03-01,2024-12-01,9,33,28,0.8484848484848485,8321.810859541334
2024-03-01,2025-01-01,10,33,28,0.8484848484848485,8371.741724698584
2024-03-01,2025-02-01,11,33,27,0.8181818181818182,8121.187454509389
2024-03-01,2025-03-01,12,33,27,0.8181818181818182,8169.914579236446
2024-03-01,2025-04-01,13,33,27,0.8181818181818182,8218.934066711865
2024-03-01,2025-05-01,14,33,26,0.7878787878787878,7962.016275885761
2024-03-01,2025-06-01,15,33,26,0.7878787878787878,8009.788373541074
2024-03-01,2025-07-01,16,33,25,0.7575757575757576,7747.929907483001
2024-03-01,2025-08-01,17,33,25,0.7575757575757576,7794.4174869278995
2024-03-01,2025-09-01,18,33,24,0.7272727272727273,7527.536632175488
2024-03-01,2025-10-01,19,33,24,0.7272727272727273,7572.701851968542
2024-03-01,2025-11-01,20,33,24,0.7272727272727273,7618.138063080353
2024-03-01,2025-12-01,21,33,23,0.696969696969697,7344.51993764805
2024-03-01,2026-01-01,22,33,23,0.696969696969697,7388.587057273938
2024-03-01,2026-02-01,23,33,22,0.6666666666666666,7109.748206590732
2024-03-01,2026-03-01,24,33,22,0.6666666666666666,7152.406695830276
2024-03-01,2026-04-01,25,33,22,0.6666666666666666,7195.321136005256
2024-03-01,2026-05-01,26,33,21,0.6363636363636364,6909.470650874867
2024-03-01,2026-06-01,27,33,21,0.6363636363636364,6950.9274747801155
2024-03-01,2026-07-01,28,33,21,0.6363636363636364,6992.633039628797
2024-03-01,2026-08-01,29,33,20,0.6060606060606061,6699.608417015779
2024-03-01,2026-09-01,30,33,20,0.6060606060606061,6739.806067517874
2024-03-01,2026-10-01,31,33,20,0.6060606060606061,6780.2449039229805
2024-03-01,2026-11-01,32,33,19,0.5757575757575758,6479.880054679194
2024-03-01,2026-12-01,33,33,19,0.5757575757575758,6518.759335007269
2024-04-01,2024-04-01,0,32,32,1.0,11564.613703313464
2024-04-01,2024-05-01,1,32,31,0.96875,11270.438842235428
2024-04-01,2024-06-01,2,32,31,0.96875,11338.06147528884
2024-04-01,2024-07-01,3,32,30,0.9375,11038.151462071524
2024-04-01,2024-08-01,4,32,29,0.90625,10734.234358482487
2024-04-01,2024-09-01,5,32,29,0.90625,10798.639764633383
2024-04-01,2024-10-01,6,32,28,0.875,10488.830513454935
2024-04-01,2024-11-01,7,32,28,0.875,10551.763496535665
2024-04-01,2024-12-01,8,32,27,0.84375,10235.964289032205
2024-04-01,2025-01-01,9,32,27,0.84375,10297.380074766397
2024-04-01,2025-02-01,10,32,26,0.8125,9975.491601318143
2024-04-01,2025-03-01,11,32,25,0.78125,9649.369760505819
2024-04-01,2025-04-01,12,32,25,0.78125,9707.265979068856
2024-04-01,2025-05-01,13,32,24,0.75,9374.889191945538
2024-04-01,2025-06-01,14,32,24,0.75,9431.138527097211
2024-04-01,2025-07-01,15,32,23,0.71875,9092.403468332303
2024-04-01,2025-08-01,16,32,23,0.71875,9146.957889142297
2024-04-01,2025-09-01,17,32,22,0.6875,8801.759652282492
2024-04-01,2025-10-01,18,32,22,0.6875,8854.570210196187
2024-04-01,2025-11-01,19,32,22,0.6875,8907.697631457364
2024-04-01,2025-12-01,20,32,21,0.65625,8553.819098280377
2024-04-01,2026-01-01,21,32,21,0.65625,8605.142012870057
2024-04-01,2026-02-01,22,32,20,0.625,8244.545585664075
2024-04-01,2026-03-01,23,32,20,0.625,8294.01285917806
2024-04-01,2026-04-01,24,32,19,0.59375,7926.588089516472
2024-04-01,2026-05-01,25,32,19,0.59375,7974.14761805357
2024-04-01,2026-06-01,26,32,19,0.59375,8021.992503761892
2024-04-01,2026-07-01,27,32,18,0.5625,7645.381066216859
2024-04-01,2026-08-01,28,32,18,0.5625,7691.253352614161
2024-04-01,2026-09-01,29,32,17,0.53125,7307.545268689299
2024-04-01,2026-10-01,30,32,17,0.53125,7351.390540301434
2024-04-01,2026-11-01,31,32,17,0.53125,7395.498883543242
2024-04-01,2026-12-01,32,32,16,0.5,7002.2323546771795
2024-05-01,2024-05-01,0,51,51,1.0,14823.172955646072
2024-05-01,2024-06-01,1,51,50,0.9803921568627451,14619.717640568579
2024-05-01,2024-07-01,2,51,48,0.9411764705882353,14119.138508555508
2024-05-01,2024-08-01,3,51,47,0.9215686274509803,13907.939728365036
2024-05-01,2024-09-01,4,51,46,0.9019607843137255,13693.698273825963
2024-05-01,2024-10-01,5,51,45,0.8823529411764706,13476.385236002205
2024-05-01,2024-11-01,6,51,44,0.8627450980392157,13255.9714685867
2024-05-01,2024-12-01,7,51,42,0.8235294117647058,12729.347874789211
2024-05-01,2025-01-01,8,51,41,0.803921568627451,12500.825772465614
2024-05-01,2025-02-01,9,51,40,0.7843137254901961,12269.103148390643
2024-05-01,2025-03-01,10,51,39,0.7647058823529411,12034.149823098962
2024-05-01,2025-04-01,11,51,38,0.7450980392156863,11795.93537019044
2024-05-01,2025-05-01,12,51,37,0.7254901960784313,11554.429114453382
2024-05-01,2025-06-01,13,51,36,0.7058823529411765,11309.600129974155
2024-05-01,2025-07-01,14,51,35,0.6862745098039216,11061.417238233054
2024-05-01,2025-08-01,15,51,34,0.6666666666666666,10809.849006186381
2024-05-01,2025-09-01,16,51,33,0.6470588235294118,10554.863744334574
2024-05-01,2025-10-01,17,51,33,0.6470588235294118,10618.19292680058
2024-05-01,2025-11-01,18,51,32,0.6274509803921569,10358.20808180498
2024-05-01,2025-12-01,19,51,31,0.6078431372549019,10094.721163724067
2024-05-01,2026-01-01,20,51,30,0.5882352941176471,9827.699507135236
2024-05-01,2026-02-01,21,51,29,0.5686274509803921,9557.110180705446
2024-05-01,2026-03-01,22,51,29,0.5686274509803921,9614.452841789678
2024-05-01,2026-04-01,23,51,28,0.5490196078431373,9338.617505087299
2024-05-01,2026-05-01,24,51,27,0.5294117647058824,9059.126024042187
2024-05-01,2026-06-01,25,51,26,0.5098039215686274,8775.94445499435
2024-05-01,2026-07-01,26,51,26,0.5098039215686274,8828.600121724316
2024-05-01,2026-08-01,27,51,25,0.49019607843137253,8539.972810052557
2024-05-01,2026-09-01,28,51,24,0.47058823529411764,8247.564141036359
2024-05-01,2026-10-01,29,51,24,0.47058823529411764,8297.049525882578
2024-05-01,2026-11-01,30,51,23,0.45098039215686275,7999.047163744627
2024-05-01,2026-12-01,31,51,23,0.45098039215686275,8047.041446727095
2024-06-01,2024-06-01,0,27,27,1.0,8454.358778850597
2024-06-01,2024-07-01,1,27,26,0.9629629629629629,8190.081785911712
2024-06-01,2024-08-01,2,27,26,0.9629629629629629,8239.222276627183
2024-06-01,2024-09-01,3,27,25,0.9259259259259259,7969.863086814372
2024-06-01,2024-10-01,4,27,24,0.8888888888888888,7696.9749747218475
2024-06-01,2024-11-01,5,27,24,0.8888888888888888,7743.156824570178
2024-06-01,2024-12-01,6,27,23,0.8518518518518519,7465.048441954365
2024-06-01,2025-01-01,7,27,22,0.8148148148148148,7183.324005101479
2024-06-01,2025-02-01,8,27,22,0.8148148148148148,7226.423949132088
2024-06-01,2025-03-01,9,27,21,0.7777777777777778,6939.337834062022
2024-06-01,2025-04-01,10,27,21,0.7777777777777778,6980.973861066395
2024-06-01,2025-05-01,11,27,20,0.7407407407407407,6688.4378135550405
2024-06-01,2025-06-01,12,27,20,0.7407407407407407,6728.568440436372
2024-06-01,2025-07-01,13,27,19,0.7037037037037037,6430.492858525041
2024-06-01,2025-08-01,14,27,19,0.7037037037037037,6469.075815676191
2024-06-01,2025-09-01,15,27,18,0.6666666666666666,6165.369730013918
2024-06-01,2025-10-01,16,27,18,0.6666666666666666,6202.361948394003
2024-06-01,2025-11-01,17,27,17,0.6296296296296297,5892.933002301902
2024-06-01,2025-12-01,18,27,17,0.6296296296296297,5928.290600315713
2024-06-01,2026-01-01,19,27,16,0.5925925925925926,5613.045029569513
2024-06-01,2026-02-01,20,27,16,0.5925925925925926,5646.72329974693
2024-06-01,2026-03-01,21,27,16,0.5925925925925926,5680.603639545411
2024-06-01,2026-04-01,22,27,15,0.5555555555555556,5357.519307546266
2024-06-01,2026-05-01,23,27,15,0.5555555555555556,5389.664423391544
2024-06-01,2026-06-01,24,27,14,0.5185185185185185,5060.535582603101
2024-06-01,2026-07-01,25,27,14,0.5185185185185185,5090.898796098719
2024-06-01,2026-08-01,26,27,14,0.5185185185185185,5121.444188875312
2024-06-01,2026-09-01,27,27,13,0.48148148148148145,4784.160507293665
2024-06-01,2026-10-01,28,27,13,0.48148148148148145,4812.865470337429
2024-06-01,2026-11-01,29,27,13,0.48148148148148145,4841.742663159453
2024-06-01,2026-12-01,30,27,12,0.4444444444444444,4496.116725358532
2024-07-01,2024-07-01,0,53,53,1.0,20460.229310373965
2024-07-01,2024-08-01,1,53,52,0.9811320754716981,20194.63237140156
2024-07-01,2024-09-01,2,53,51,0.9622641509433962,19925.111700906316
2024-07-01,2024-10-01,3,53,50,0.9433962264150944,19651.629775599762
2024-07-01,2024-11-01,4,53,49,0.9245283018867925,19374.14876316829
2024-07-01,2024-12-01,5,53,48,0.9056603773584906,19092.630519915725
2024-07-01,2025-01-01,6,53,47,0.8867924528301887,18807.03658838865
2024-07-01,2025-02-01,7,53,46,0.8679245283018868,18517.328194984537
2024-07-01,2025-03-01,8,53,45,0.8490566037735849,18223.46624754239
2024-07-01,2025-04-01,9,53,44,0.8301886792452831,17925.41133291592
2024-07-01,2025-05-01,10,53,43,0.8113207547169812,17623.123714529018
2024-07-01,2025-06-01,11,53,42,0.7924528301886793,17316.563329913493
2024-07-01,2025-07-01,12,53,41,0.7735849056603774,17005.689788228854
2024-07-01,2025-08-01,13,53,41,0.7735849056603774,17107.723926958228
2024-07-01,2025-09-01,14,53,40,0.7547169811320755,16790.60514197071
2024-07-01,2025-10-01,15,53,39,0.7358490566037735,16469.06505350197
2024-07-01,2025-11-01,16,53,38,0.7169811320754716,16143.062022186497
2024-07-01,2025-12-01,17,53,37,0.6981132075471698,15812.55406815331
2024-07-01,2026-01-01,18,53,37,0.6981132075471698,15907.42939256223
2024-07-01,2026-02-01,19,53,36,0.6792452830188679,15570.36386164956
2024-07-01,2026-03-01,20,53,35,0.660377358490566,15228.680876907805
2024-07-01,2026-04-01,21,53,34,0.6415094339622641,14882.337163250131
2024-07-01,2026-05-01,22,53,34,0.6415094339622641,14971.631186229632
2024-07-01,2026-06-01,23,53,33,0.6226415094339622,14618.476827072098
2024-07-01,2026-07-01,24,53,32,0.6037735849056604,14260.545636881969
2024-07-01,2026-08-01,25,53,32,0.6037735849056604,14346.10891070326
2024-07-01,2026-09-01,26,53,31,0.5849056603773585,13981.179765287246
2024-07-01,2026-10-01,27,53,30,0.5660377358490566,13611.355010205452
2024-07-01,2026-11-01,28,53,30,0.5660377358490566,13693.023140266689
2024-07-01,2026-12-01,29,53,29,0.5471698113207547,13316.008569804679
2024-08-01,2024-08-01,0,34,34,1.0,11419.057478696479
2024-08-01,2024-09-01,1,34,34,1.0,11487.571823568658
2024-08-01,2024-10-01,2,34,33,0.9705882352941176,11216.600276436242
2024-08-01,2024-11-01,3,34,33,0.9705882352941176,11283.899878094862
2024-08-01,2024-12-01,4,34,32,0.9411764705882353,11007.615299261508
2024-08-01,2025-01-01,5,34,32,0.9411764705882353,11073.660991057077
2024-08-01,2025-02-01,6,34,31,0.9117647058823529,10791.974739597064
2024-08-01,2025-03-01,7,34,31,0.9117647058823529,10856.726588034646
2024-08-01,2025-04-01,8,34,30,0.8823529411764706,10569.548658931793
2024-08-01,2025-05-01,9,34,30,0.8823529411764706,10632.965950885384
2024-08-01,2025-06-01,10,34,29,0.8529411764705882,10340.204955037674
2024-08-01,2025-07-01,11,34,29,0.8529411764705882,10402.2461847679
2024-08-01,2025-08-01,12,34,29,0.8529411764705882,10464.659661876509
2024-08-01,2025-09-01,13,34,28,0.8235294117647058,10164.432184680601
2024-08-01,2025-10-01,14,34,28,0.8235294117647058,10225.418777788685
2024-08-01,2025-11-01,15,34,27,0.7941176470588235,9919.386601510581
2024-08-01,2025-12-01,16,34,27,0.7941176470588235,9978.902921119645
2024-08-01,2026-01-01,17,34,27,0.7941176470588235,10038.776338646363
2024-08-01,2026-02-01,18,34,26,0.7647058823529411,9724.971626430899
2024-08-01,2026-03-01,19,34,26,0.7647058823529411,9783.321456189486
2024-08-01,2026-04-01,20,34,25,0.7352941176470589,9463.482100890982
2024-08-01,2026-05-01,21,34,25,0.7352941176470589,9520.262993496328
2024-08-01,2026-06-01,22,34,25,0.7352941176470589,9577.384571457305
2024-08-01,2026-07-01,23,34,24,0.7058823529411765,9249.45492373061
2024-08-01,2026-08-01,24,34,24,0.7058823529411765,9304.951653272992
2024-08-01,2026-09-01,25,34,24,0.7058823529411765,9360.78136319263
2024-08-01,2026-10-01,26,34,23,0.6764705882352942,9024.573299231295
2024-08-01,2026-11-01,27,34,23,0.6764705882352942,9078.720739026681
2024-08-01,2026-12-01,28,34,23,0.6764705882352942,9133.193063460843
2024-09-01,2024-09-01,0,27,27,1.0,11317.830622474681
2024-09-01,2024-10-01,1,27,26,0.9629629629629629,10964.04362079436
2024-09-01,2024-11-01,2,27,26,0.9629629629629629,11029.827882519126
2024-09-01,2024-12-01,3,27,25,0.9259259259259259,10669.237355590618
2024-09-01,2025-01-01,4,27,25,0.9259259259259259,10733.25277972416
2024-09-01,2025-02-01,5,27,24,0.8888888888888888,10365.746204546407
2024-09-01,2025-03-01,6,27,23,0.8518518518518519,9993.443153366448
